user_id,country,total_interactions,num_products_interacted,avg_rating_given,most_common_interaction,count_click,count_purchase,count_view,count_wishlist,days_since_signup,days_since_last_interaction,account_age_days,preferred_category,avg_product_price,engagement_score
427,Canada,5.0,5.0,3.8,purchase,0.0,2.0,2.0,1.0,136,0.0,136,Books,226.71226320060532,0.35714285714285715
428,Germany,4.0,4.0,3.5,view,0.0,1.0,2.0,1.0,136,0.0,136,Books,303.5656556432966,0.2857142857142857
429,USA,7.0,7.0,4.285714285714286,view,0.0,1.0,6.0,0.0,136,0.0,136,Clothing,279.54140182872345,0.5
430,India,3.0,3.0,4.333333333333333,click,1.0,0.0,1.0,1.0,136,2.0,136,Clothing,214.00416270857158,0.21428571428571427
431,India,1.0,1.0,4.0,view,0.0,0.0,1.0,0.0,136,0.0,136,Clothing,332.1552049605158,0.07142857142857142
432,UK,7.0,7.0,4.0,view,2.0,2.0,3.0,0.0,136,0.0,136,Electronics,185.11110356226797,0.5
433,Germany,6.0,6.0,2.6666666666666665,view,0.0,2.0,3.0,1.0,136,0.0,136,Books,268.11821586290085,0.42857142857142855
434,Germany,3.0,3.0,2.6666666666666665,view,0.0,0.0,3.0,0.0,136,0.0,136,Books,195.1173535030247,0.21428571428571427
435,USA,3.0,3.0,2.0,click,1.0,0.0,1.0,1.0,136,0.0,136,Clothing,202.07582471619978,0.21428571428571427
436,India,12.0,12.0,4.0,view,2.0,2.0,5.0,3.0,136,0.0,136,Books,238.38397151299668,0.8571428571428571
437,UK,1.0,1.0,4.0,view,0.0,0.0,1.0,0.0,136,2.0,136,Home,478.337492416833,0.07142857142857142
438,Germany,7.0,7.0,4.0,view,2.0,1.0,4.0,0.0,136,0.0,136,Electronics,156.03768992526216,0.5
439,UK,3.0,3.0,4.333333333333333,view,0.0,0.0,2.0,1.0,136,1.0,136,Home,388.7839388077247,0.21428571428571427
440,UK,7.0,7.0,3.857142857142857,view,2.0,1.0,4.0,0.0,136,0.0,136,Home,249.1732787725717,0.5
441,USA,5.0,5.0,3.2,click,3.0,0.0,2.0,0.0,136,0.0,136,Clothing,263.78710641458815,0.35714285714285715
442,Germany,4.0,4.0,4.0,view,1.0,1.0,2.0,0.0,136,1.0,136,Books,214.37540958430384,0.2857142857142857
443,Germany,4.0,4.0,3.5,view,0.0,1.0,3.0,0.0,136,0.0,136,Books,179.19567487605943,0.2857142857142857
444,Canada,4.0,4.0,4.0,view,0.0,1.0,2.0,1.0,136,1.0,136,Clothing,322.13751116795163,0.2857142857142857
445,UK,9.0,9.0,4.0,view,0.0,1.0,5.0,3.0,135,0.0,135,Sports,236.2837718651506,0.6428571428571429
446,India,3.0,3.0,4.666666666666667,click,2.0,0.0,0.0,1.0,135,3.0,135,Books,138.0094817162292,0.21428571428571427
447,India,5.0,5.0,4.8,click,4.0,1.0,0.0,0.0,135,0.0,135,Electronics,343.2074480866479,0.35714285714285715
448,Germany,4.0,4.0,4.5,click,2.0,1.0,1.0,0.0,135,0.0,135,Books,208.8199082824483,0.2857142857142857
449,UK,9.0,9.0,3.4444444444444446,view,1.0,0.0,5.0,3.0,135,0.0,135,Books,338.7292352707244,0.6428571428571429
450,USA,5.0,5.0,3.8,view,2.0,0.0,3.0,0.0,135,1.0,135,Books,152.32586648809053,0.35714285714285715
451,USA,3.0,3.0,4.666666666666667,view,1.0,0.0,2.0,0.0,135,0.0,135,Sports,362.36378013239846,0.21428571428571427
452,USA,6.0,6.0,3.1666666666666665,purchase,0.0,3.0,2.0,1.0,135,0.0,135,Electronics,207.45003184620472,0.42857142857142855
453,India,4.0,4.0,2.75,view,0.0,1.0,3.0,0.0,135,0.0,135,Electronics,281.1681989375266,0.2857142857142857
454,Canada,3.0,3.0,3.0,click,1.0,0.0,1.0,1.0,135,0.0,135,Electronics,416.88689089547944,0.21428571428571427
455,UK,5.0,5.0,3.6,view,0.0,0.0,4.0,1.0,135,0.0,135,Electronics,265.6860814041962,0.35714285714285715
456,UK,3.0,3.0,3.6666666666666665,click,1.0,0.0,1.0,1.0,135,1.0,135,Home,112.10586272445346,0.21428571428571427
457,UK,2.0,2.0,4.5,click,1.0,0.0,1.0,0.0,135,0.0,135,Books,281.41820306735417,0.14285714285714285
458,Germany,3.0,3.0,3.6666666666666665,view,0.0,0.0,3.0,0.0,135,1.0,135,Books,245.31064868017612,0.21428571428571427
459,USA,3.0,3.0,4.333333333333333,click,1.0,1.0,1.0,0.0,135,0.0,135,Books,248.27881229659886,0.21428571428571427
460,India,2.0,2.0,5.0,purchase,0.0,2.0,0.0,0.0,135,0.0,135,Electronics,204.20198813675475,0.14285714285714285
461,Germany,4.0,4.0,4.0,click,2.0,0.0,1.0,1.0,135,0.0,135,Electronics,350.2807102435,0.2857142857142857
462,India,5.0,5.0,2.6,view,0.0,1.0,3.0,1.0,135,0.0,135,Electronics,171.67992393518395,0.35714285714285715
463,USA,6.0,6.0,4.0,click,2.0,2.0,2.0,0.0,135,0.0,135,Sports,297.33539422641576,0.42857142857142855
464,Germany,3.0,3.0,3.0,click,2.0,0.0,1.0,0.0,135,0.0,135,Clothing,137.2270228641702,0.21428571428571427
465,Canada,2.0,2.0,3.5,purchase,0.0,2.0,0.0,0.0,135,1.0,135,Clothing,256.216891219219,0.14285714285714285
466,India,6.0,6.0,3.6666666666666665,view,0.0,0.0,5.0,1.0,135,0.0,135,Clothing,244.90149398299505,0.42857142857142855
467,UK,5.0,5.0,4.2,view,1.0,0.0,3.0,1.0,135,1.0,135,Books,331.23595817279585,0.35714285714285715
468,USA,4.0,4.0,4.0,view,1.0,0.0,3.0,0.0,135,0.0,135,Clothing,356.6892006611645,0.2857142857142857
469,Germany,4.0,4.0,4.25,purchase,1.0,2.0,0.0,1.0,134,0.0,134,Electronics,249.21162237706878,0.2857142857142857
470,USA,5.0,5.0,3.2,view,0.0,1.0,4.0,0.0,134,1.0,134,Sports,362.5845475111399,0.35714285714285715
471,UK,8.0,8.0,3.875,view,1.0,2.0,4.0,1.0,134,0.0,134,Clothing,147.2524022993867,0.5714285714285714
472,Canada,6.0,6.0,4.166666666666667,view,2.0,0.0,4.0,0.0,134,0.0,134,Books,194.90229008285655,0.42857142857142855
473,Germany,2.0,2.0,5.0,purchase,0.0,1.0,1.0,0.0,134,2.0,134,Electronics,443.02189270536957,0.14285714285714285
474,Canada,3.0,3.0,4.0,click,1.0,1.0,1.0,0.0,134,1.0,134,Home,288.09826195114994,0.21428571428571427
475,Canada,1.0,1.0,3.0,view,0.0,0.0,1.0,0.0,134,2.0,134,Electronics,352.4965336358075,0.07142857142857142
476,Canada,3.0,3.0,4.333333333333333,click,1.0,1.0,1.0,0.0,134,1.0,134,Books,238.77284768783298,0.21428571428571427
477,UK,7.0,7.0,4.0,purchase,0.0,3.0,3.0,1.0,134,0.0,134,Clothing,301.5627834096375,0.5
478,India,3.0,3.0,3.6666666666666665,purchase,0.0,2.0,1.0,0.0,134,2.0,134,Sports,432.29739597745737,0.21428571428571427
479,India,5.0,5.0,4.4,click,3.0,0.0,2.0,0.0,134,0.0,134,Electronics,259.9338707311931,0.35714285714285715
480,UK,7.0,7.0,4.0,purchase,1.0,2.0,2.0,2.0,134,0.0,134,Books,275.27652801318766,0.5
481,India,3.0,3.0,5.0,click,1.0,1.0,1.0,0.0,134,2.0,134,Books,221.67078718505275,0.21428571428571427
482,Canada,3.0,3.0,4.333333333333333,purchase,0.0,1.0,1.0,1.0,134,0.0,134,Electronics,260.298354508526,0.21428571428571427
483,Canada,7.0,7.0,4.857142857142857,view,1.0,1.0,4.0,1.0,134,0.0,134,Electronics,256.8006152625965,0.5
484,Germany,6.0,6.0,3.6666666666666665,click,3.0,0.0,3.0,0.0,134,0.0,134,Home,253.28750649921673,0.42857142857142855
485,Canada,3.0,3.0,4.666666666666667,click,1.0,1.0,1.0,0.0,134,0.0,134,Books,255.92253474791815,0.21428571428571427
486,Canada,3.0,3.0,4.333333333333333,purchase,0.0,2.0,1.0,0.0,134,1.0,134,Clothing,334.3428568434663,0.21428571428571427
487,Canada,4.0,4.0,4.25,click,1.0,1.0,1.0,1.0,134,0.0,134,Books,195.46798734112573,0.2857142857142857
488,India,5.0,5.0,3.8,click,2.0,1.0,2.0,0.0,134,0.0,134,Electronics,412.57363764226983,0.35714285714285715
489,India,2.0,2.0,4.5,purchase,0.0,1.0,1.0,0.0,134,1.0,134,Clothing,353.5320865568134,0.14285714285714285
490,Canada,7.0,7.0,3.857142857142857,click,2.0,1.0,2.0,2.0,134,0.0,134,Books,245.10458614913722,0.5
491,Canada,1.0,1.0,4.0,purchase,0.0,1.0,0.0,0.0,134,2.0,134,Sports,443.8714622745355,0.07142857142857142
492,USA,7.0,7.0,4.285714285714286,wishlist,0.0,2.0,1.0,4.0,134,0.0,134,Clothing,347.55804474636534,0.5
493,USA,6.0,6.0,4.5,view,1.0,1.0,2.0,2.0,133,0.0,133,Books,190.5939836905064,0.42857142857142855
494,Germany,6.0,6.0,3.8333333333333335,wishlist,0.0,1.0,2.0,3.0,133,0.0,133,Books,284.0853496961234,0.42857142857142855
495,Germany,3.0,3.0,4.666666666666667,click,2.0,0.0,0.0,1.0,133,0.0,133,Clothing,188.39161340246298,0.21428571428571427
496,Germany,9.0,9.0,4.555555555555555,view,3.0,1.0,5.0,0.0,133,0.0,133,Electronics,212.94809377025982,0.6428571428571429
497,India,6.0,6.0,4.5,view,1.0,0.0,5.0,0.0,133,0.0,133,Home,374.95143666657077,0.42857142857142855
498,Germany,7.0,7.0,3.4285714285714284,view,0.0,0.0,5.0,2.0,133,0.0,133,Books,316.3103565384902,0.5
499,India,2.0,2.0,4.5,view,0.0,0.0,1.0,1.0,133,1.0,133,Books,328.47679332264767,0.14285714285714285
500,India,4.0,4.0,4.25,view,1.0,1.0,2.0,0.0,133,0.0,133,Books,407.2792206048435,0.2857142857142857
501,UK,3.0,3.0,3.6666666666666665,view,0.0,0.0,3.0,0.0,133,0.0,133,Clothing,135.24220723854125,0.21428571428571427
502,UK,8.0,8.0,4.125,click,4.0,1.0,2.0,1.0,133,0.0,133,Sports,283.4861961667294,0.5714285714285714
503,India,6.0,6.0,3.3333333333333335,view,1.0,1.0,4.0,0.0,133,0.0,133,Clothing,214.138848623545,0.42857142857142855
504,UK,8.0,8.0,4.125,view,1.0,2.0,4.0,1.0,133,0.0,133,Electronics,304.87627845569295,0.5714285714285714
505,UK,6.0,6.0,4.166666666666667,view,0.0,1.0,3.0,2.0,133,0.0,133,Books,203.89506741800378,0.42857142857142855
506,India,4.0,4.0,4.0,view,1.0,0.0,3.0,0.0,133,1.0,133,Clothing,230.45888630357075,0.2857142857142857
507,UK,14.0,14.0,4.071428571428571,view,1.0,3.0,6.0,4.0,133,0.0,133,Books,246.773988131733,1.0
508,Canada,6.0,6.0,4.0,view,1.0,0.0,5.0,0.0,133,0.0,133,Books,320.57548729912395,0.42857142857142855
509,Canada,1.0,1.0,3.0,click,1.0,0.0,0.0,0.0,133,1.0,133,Sports,233.0569889898303,0.07142857142857142
510,Canada,7.0,7.0,3.857142857142857,purchase,0.0,5.0,2.0,0.0,133,0.0,133,Clothing,245.6624103369434,0.5
511,UK,5.0,5.0,3.8,view,1.0,1.0,2.0,1.0,133,1.0,133,Books,265.9625020972927,0.35714285714285715
512,USA,5.0,5.0,4.0,view,1.0,1.0,3.0,0.0,133,0.0,133,Books,284.7576227909949,0.35714285714285715
513,UK,5.0,5.0,3.6,click,2.0,0.0,2.0,1.0,133,0.0,133,Clothing,338.5344588658897,0.35714285714285715
514,Germany,5.0,5.0,3.6,view,0.0,2.0,3.0,0.0,133,0.0,133,Electronics,203.74094443946728,0.35714285714285715
515,USA,5.0,5.0,4.8,purchase,0.0,2.0,2.0,1.0,133,0.0,133,Electronics,249.95828052595942,0.35714285714285715
516,UK,4.0,4.0,2.75,view,1.0,0.0,3.0,0.0,133,0.0,133,Clothing,200.616143208435,0.2857142857142857
517,UK,6.0,6.0,3.6666666666666665,click,3.0,1.0,1.0,1.0,132,0.0,132,Books,275.10225645668885,0.42857142857142855
518,India,4.0,4.0,4.25,view,1.0,0.0,3.0,0.0,132,0.0,132,Sports,255.43922683052884,0.2857142857142857
519,India,4.0,4.0,4.0,view,0.0,0.0,3.0,1.0,132,0.0,132,Electronics,186.37653848964032,0.2857142857142857
520,Germany,4.0,4.0,3.5,view,1.0,0.0,3.0,0.0,132,0.0,132,Electronics,255.5016777040807,0.2857142857142857
521,UK,4.0,4.0,3.75,purchase,0.0,3.0,1.0,0.0,132,0.0,132,Books,307.0247428616268,0.2857142857142857
522,Canada,3.0,3.0,4.666666666666667,click,2.0,0.0,1.0,0.0,132,0.0,132,Home,293.06277658259495,0.21428571428571427
523,Germany,9.0,9.0,3.7777777777777777,view,1.0,3.0,4.0,1.0,132,0.0,132,Clothing,246.22009770129827,0.6428571428571429
524,Germany,9.0,9.0,3.0,view,1.0,2.0,6.0,0.0,132,0.0,132,Books,205.23297687514355,0.6428571428571429
525,USA,1.0,1.0,5.0,click,1.0,0.0,0.0,0.0,132,1.0,132,Clothing,253.5536287453592,0.07142857142857142
526,Canada,3.0,3.0,3.3333333333333335,click,2.0,0.0,1.0,0.0,132,1.0,132,Sports,413.17560254909085,0.21428571428571427
527,UK,5.0,5.0,3.8,click,2.0,0.0,2.0,1.0,132,1.0,132,Electronics,284.6792138281015,0.35714285714285715
528,USA,5.0,5.0,3.8,view,0.0,0.0,4.0,1.0,132,0.0,132,Clothing,332.46115261468685,0.35714285714285715
529,Canada,5.0,5.0,3.4,view,0.0,1.0,3.0,1.0,132,0.0,132,Home,307.934238364051,0.35714285714285715
530,USA,5.0,5.0,4.6,view,1.0,0.0,3.0,1.0,132,1.0,132,Home,148.65474951313377,0.35714285714285715
531,UK,5.0,5.0,4.4,click,3.0,1.0,0.0,1.0,132,0.0,132,Sports,245.4404857750697,0.35714285714285715
532,Germany,7.0,7.0,3.857142857142857,view,2.0,0.0,4.0,1.0,132,0.0,132,Electronics,309.9182786302384,0.5
533,India,2.0,2.0,5.0,click,1.0,1.0,0.0,0.0,132,1.0,132,Clothing,181.37189324419495,0.14285714285714285
534,India,8.0,8.0,4.0,click,3.0,2.0,3.0,0.0,132,0.0,132,Clothing,255.9684941741151,0.5714285714285714
535,UK,7.0,7.0,3.857142857142857,view,1.0,1.0,4.0,1.0,132,0.0,132,Books,252.2031719253226,0.5
536,UK,8.0,8.0,3.625,purchase,2.0,3.0,2.0,1.0,132,0.0,132,Books,351.4099983536013,0.5714285714285714
537,India,9.0,9.0,3.0,view,3.0,2.0,4.0,0.0,132,0.0,132,Books,342.1415863249817,0.6428571428571429
538,Canada,7.0,7.0,4.0,click,3.0,1.0,3.0,0.0,132,0.0,132,Home,246.7861910411047,0.5
539,India,5.0,5.0,4.2,purchase,0.0,3.0,2.0,0.0,132,0.0,132,Home,204.07631652501647,0.35714285714285715
540,Germany,5.0,5.0,4.4,click,2.0,1.0,2.0,0.0,132,0.0,132,Clothing,320.1820230451907,0.35714285714285715
541,Germany,6.0,6.0,3.3333333333333335,view,0.0,2.0,4.0,0.0,131,0.0,131,Sports,224.4517739919007,0.42857142857142855
542,India,2.0,2.0,4.0,view,0.0,0.0,2.0,0.0,131,2.0,131,Clothing,179.98787724550357,0.14285714285714285
543,UK,1.0,1.0,4.0,purchase,0.0,1.0,0.0,0.0,131,0.0,131,Books,103.15042129383797,0.07142857142857142
544,India,5.0,5.0,3.8,click,2.0,1.0,2.0,0.0,131,0.0,131,Home,314.61057732950223,0.35714285714285715
545,UK,4.0,4.0,4.5,view,0.0,0.0,3.0,1.0,131,1.0,131,Books,205.76523962483964,0.2857142857142857
546,India,1.0,1.0,3.0,view,0.0,0.0,1.0,0.0,131,1.0,131,Clothing,326.7886268871404,0.07142857142857142
547,UK,9.0,9.0,3.6666666666666665,view,0.0,1.0,6.0,2.0,131,0.0,131,Books,256.13062861267605,0.6428571428571429
548,UK,2.0,2.0,4.0,click,1.0,1.0,0.0,0.0,131,0.0,131,Home,314.3554372592636,0.14285714285714285
549,Canada,5.0,5.0,4.2,purchase,1.0,2.0,2.0,0.0,131,0.0,131,Books,275.4098126520365,0.35714285714285715
550,Germany,5.0,5.0,3.6,wishlist,0.0,0.0,1.0,4.0,131,1.0,131,Sports,327.75707484817383,0.35714285714285715
551,India,5.0,5.0,3.4,purchase,1.0,2.0,2.0,0.0,131,0.0,131,Sports,240.18631400649778,0.35714285714285715
552,USA,7.0,7.0,3.4285714285714284,view,1.0,1.0,3.0,2.0,131,0.0,131,Home,336.5810132157433,0.5
553,Canada,6.0,6.0,4.0,click,2.0,1.0,1.0,2.0,131,0.0,131,Electronics,318.4406570904968,0.42857142857142855
554,USA,5.0,5.0,4.0,purchase,1.0,2.0,1.0,1.0,131,0.0,131,Clothing,300.58361459960634,0.35714285714285715
555,USA,8.0,8.0,3.875,view,3.0,1.0,4.0,0.0,131,0.0,131,Electronics,247.35688276312874,0.5714285714285714
556,Canada,6.0,6.0,4.333333333333333,purchase,2.0,3.0,1.0,0.0,131,0.0,131,Electronics,222.80952101541573,0.42857142857142855
557,UK,5.0,5.0,3.2,view,0.0,0.0,4.0,1.0,131,0.0,131,Home,204.38380460848043,0.35714285714285715
558,Canada,5.0,5.0,3.8,view,1.0,1.0,2.0,1.0,131,1.0,131,Sports,299.6604830879056,0.35714285714285715
559,Canada,5.0,5.0,2.8,click,2.0,1.0,1.0,1.0,131,0.0,131,Books,316.17946385483845,0.35714285714285715
560,USA,4.0,4.0,4.25,click,2.0,0.0,2.0,0.0,131,1.0,131,Books,284.90144746177015,0.2857142857142857
561,Canada,4.0,4.0,4.25,view,1.0,1.0,2.0,0.0,131,0.0,131,Sports,235.2250782628733,0.2857142857142857
562,Germany,2.0,2.0,5.0,wishlist,0.0,0.0,0.0,2.0,131,0.0,131,Home,349.5840753443165,0.14285714285714285
563,Canada,2.0,2.0,2.0,purchase,0.0,2.0,0.0,0.0,131,0.0,131,Books,256.62843045123213,0.14285714285714285
564,USA,3.0,3.0,3.6666666666666665,purchase,0.0,1.0,1.0,1.0,131,0.0,131,Books,210.36678659584732,0.21428571428571427
565,Canada,2.0,2.0,4.5,click,1.0,1.0,0.0,0.0,130,0.0,130,Books,209.1305229203938,0.14285714285714285
566,Germany,10.0,10.0,3.4,view,1.0,2.0,6.0,1.0,130,1.0,130,Books,250.00810083484143,0.7142857142857143
567,Canada,5.0,5.0,4.2,view,1.0,1.0,2.0,1.0,130,0.0,130,Books,241.3605915232206,0.35714285714285715
568,UK,3.0,3.0,4.0,view,1.0,0.0,2.0,0.0,130,1.0,130,Clothing,264.551276787512,0.21428571428571427
569,Germany,10.0,10.0,3.8,view,2.0,1.0,6.0,1.0,130,0.0,130,Clothing,239.32700018604888,0.7142857142857143
570,USA,5.0,5.0,4.2,view,1.0,0.0,4.0,0.0,130,0.0,130,Books,212.7211840404294,0.35714285714285715
571,Germany,5.0,5.0,3.6,click,4.0,0.0,1.0,0.0,130,0.0,130,Sports,273.11027550215164,0.35714285714285715
572,Canada,5.0,5.0,4.4,view,1.0,1.0,2.0,1.0,130,0.0,130,Home,237.69047189023362,0.35714285714285715
573,India,5.0,5.0,4.0,view,0.0,0.0,5.0,0.0,130,0.0,130,Electronics,339.4751030411034,0.35714285714285715
574,USA,7.0,7.0,3.5714285714285716,view,2.0,1.0,4.0,0.0,130,0.0,130,Books,285.7020991565027,0.5
575,USA,10.0,10.0,3.8,view,3.0,1.0,5.0,1.0,130,0.0,130,Clothing,279.2800488809154,0.7142857142857143
576,UK,8.0,8.0,3.5,view,3.0,0.0,5.0,0.0,130,0.0,130,Books,278.37337536684447,0.5714285714285714
577,USA,7.0,7.0,4.428571428571429,purchase,1.0,3.0,1.0,2.0,130,0.0,130,Clothing,288.80803979341806,0.5
578,UK,3.0,3.0,4.0,view,1.0,0.0,2.0,0.0,130,0.0,130,Clothing,277.34052889979995,0.21428571428571427
579,USA,3.0,3.0,4.0,click,1.0,0.0,1.0,1.0,130,0.0,130,Clothing,226.86400778448524,0.21428571428571427
580,Canada,3.0,3.0,2.6666666666666665,view,1.0,0.0,2.0,0.0,130,0.0,130,Clothing,181.35937928141675,0.21428571428571427
581,India,1.0,1.0,5.0,view,0.0,0.0,1.0,0.0,130,2.0,130,Home,252.30719901450024,0.07142857142857142
582,UK,8.0,8.0,3.125,view,0.0,0.0,8.0,0.0,130,0.0,130,Sports,219.85759989923233,0.5714285714285714
583,India,6.0,6.0,4.5,view,2.0,0.0,3.0,1.0,130,0.0,130,Electronics,264.60018304562817,0.42857142857142855
584,India,4.0,4.0,3.25,view,1.0,0.0,3.0,0.0,130,0.0,130,Electronics,318.99545689357745,0.2857142857142857
585,India,7.0,7.0,4.142857142857143,purchase,1.0,5.0,1.0,0.0,130,0.0,130,Clothing,303.4676601945443,0.5
586,Canada,4.0,4.0,4.0,view,1.0,1.0,2.0,0.0,130,0.0,130,Books,164.33586678213976,0.2857142857142857
587,USA,5.0,5.0,4.2,view,1.0,1.0,3.0,0.0,130,0.0,130,Electronics,174.84510885311926,0.35714285714285715
588,Canada,4.0,4.0,3.5,view,1.0,1.0,2.0,0.0,130,0.0,130,Electronics,247.34265074456306,0.2857142857142857
589,India,5.0,5.0,4.2,view,0.0,2.0,3.0,0.0,129,1.0,129,Books,330.03793709628206,0.35714285714285715
590,India,10.0,10.0,3.5,view,0.0,3.0,7.0,0.0,129,0.0,129,Clothing,316.5485015033787,0.7142857142857143
591,India,5.0,5.0,3.6,click,2.0,1.0,2.0,0.0,129,1.0,129,Clothing,343.7328202412211,0.35714285714285715
592,Canada,7.0,7.0,4.571428571428571,purchase,1.0,3.0,3.0,0.0,129,1.0,129,Clothing,285.3662667847749,0.5
593,Canada,5.0,5.0,3.8,view,1.0,0.0,3.0,1.0,129,1.0,129,Clothing,312.63209663875307,0.35714285714285715
594,Germany,7.0,7.0,2.7142857142857144,view,0.0,1.0,5.0,1.0,129,0.0,129,Electronics,264.3947073236277,0.5
595,UK,5.0,5.0,4.4,view,0.0,1.0,4.0,0.0,129,1.0,129,Sports,131.80790424901937,0.35714285714285715
596,India,4.0,4.0,4.75,view,0.0,0.0,4.0,0.0,129,0.0,129,Books,368.79881557295704,0.2857142857142857
597,USA,1.0,1.0,5.0,click,1.0,0.0,0.0,0.0,129,1.0,129,Books,201.9848646915728,0.07142857142857142
598,UK,7.0,7.0,3.2857142857142856,view,1.0,2.0,3.0,1.0,129,0.0,129,Home,181.42039273182834,0.5
599,India,5.0,5.0,4.4,wishlist,1.0,1.0,1.0,2.0,129,0.0,129,Books,196.14715929350285,0.35714285714285715
600,UK,3.0,3.0,2.3333333333333335,view,1.0,0.0,2.0,0.0,129,0.0,129,Books,310.3701702058607,0.21428571428571427
601,Canada,3.0,3.0,3.3333333333333335,purchase,0.0,1.0,1.0,1.0,129,2.0,129,Electronics,156.23098429342676,0.21428571428571427
602,Germany,2.0,2.0,4.5,view,0.0,0.0,2.0,0.0,129,1.0,129,Books,203.0698854725236,0.14285714285714285
603,Germany,5.0,5.0,3.4,view,1.0,1.0,3.0,0.0,129,1.0,129,Home,156.23164516440426,0.35714285714285715
604,India,5.0,5.0,4.2,click,2.0,1.0,1.0,1.0,129,0.0,129,Clothing,190.1693518000251,0.35714285714285715
605,Germany,6.0,6.0,4.166666666666667,view,1.0,1.0,3.0,1.0,129,0.0,129,Books,117.75287879075108,0.42857142857142855
606,Germany,4.0,4.0,4.25,view,0.0,1.0,3.0,0.0,129,1.0,129,Clothing,239.41007846542976,0.2857142857142857
607,Canada,5.0,5.0,4.4,wishlist,1.0,1.0,1.0,2.0,129,0.0,129,Home,408.304514340939,0.35714285714285715
608,Germany,3.0,3.0,3.3333333333333335,purchase,0.0,2.0,1.0,0.0,129,2.0,129,Clothing,158.14816994577976,0.21428571428571427
609,India,3.0,3.0,4.666666666666667,view,0.0,1.0,2.0,0.0,129,0.0,129,Clothing,292.1660672530391,0.21428571428571427
610,India,7.0,7.0,4.142857142857143,view,1.0,2.0,4.0,0.0,129,0.0,129,Sports,313.74888491440913,0.5
611,Canada,2.0,2.0,4.5,view,0.0,0.0,2.0,0.0,129,1.0,129,Clothing,406.4548725013923,0.14285714285714285
612,Canada,7.0,7.0,4.142857142857143,click,3.0,0.0,3.0,1.0,129,1.0,129,Home,265.66325002646767,0.5
613,Germany,5.0,5.0,4.6,view,1.0,1.0,3.0,0.0,128,0.0,128,Clothing,231.6638647746763,0.35714285714285715
614,India,6.0,6.0,4.5,view,2.0,1.0,3.0,0.0,128,0.0,128,Clothing,225.25256910105455,0.42857142857142855
615,USA,8.0,8.0,3.375,view,1.0,1.0,5.0,1.0,128,0.0,128,Home,304.7840641546494,0.5714285714285714
616,UK,6.0,6.0,4.333333333333333,view,0.0,2.0,3.0,1.0,128,0.0,128,Books,240.23463290831288,0.42857142857142855
617,UK,7.0,7.0,3.2857142857142856,view,2.0,1.0,3.0,1.0,128,0.0,128,Home,164.28582454009867,0.5
618,USA,2.0,2.0,4.5,purchase,0.0,2.0,0.0,0.0,128,0.0,128,Books,393.88771271893177,0.14285714285714285
619,UK,6.0,6.0,3.8333333333333335,view,1.0,1.0,3.0,1.0,128,1.0,128,Home,274.15348610145395,0.42857142857142855
620,USA,4.0,4.0,4.0,view,0.0,0.0,4.0,0.0,128,0.0,128,Sports,157.18746491885372,0.2857142857142857
621,India,5.0,5.0,4.2,view,1.0,0.0,3.0,1.0,128,0.0,128,Electronics,219.00990706830353,0.35714285714285715
622,UK,5.0,5.0,3.8,view,1.0,1.0,3.0,0.0,128,0.0,128,Books,89.86946742868369,0.35714285714285715
623,India,3.0,3.0,3.6666666666666665,purchase,1.0,2.0,0.0,0.0,128,0.0,128,Electronics,236.72378845808132,0.21428571428571427
624,UK,3.0,3.0,3.3333333333333335,click,1.0,1.0,1.0,0.0,128,0.0,128,Clothing,186.87835368402128,0.21428571428571427
625,Canada,4.0,4.0,3.5,click,1.0,1.0,1.0,1.0,128,0.0,128,Books,304.9694984110932,0.2857142857142857
626,Canada,5.0,5.0,3.2,view,0.0,0.0,3.0,2.0,128,0.0,128,Home,223.67331365137983,0.35714285714285715
627,USA,6.0,6.0,3.8333333333333335,view,2.0,1.0,3.0,0.0,128,0.0,128,Home,156.77666757169973,0.42857142857142855
628,UK,6.0,6.0,3.6666666666666665,view,2.0,0.0,3.0,1.0,128,2.0,128,Home,341.6628432640593,0.42857142857142855
629,Germany,7.0,7.0,3.4285714285714284,purchase,1.0,3.0,3.0,0.0,128,0.0,128,Electronics,262.08751262782266,0.5
630,Germany,3.0,3.0,4.666666666666667,click,1.0,0.0,1.0,1.0,128,0.0,128,Books,178.3056697539621,0.21428571428571427
631,India,5.0,5.0,2.4,view,1.0,1.0,2.0,1.0,128,0.0,128,Sports,309.35875537027016,0.35714285714285715
632,Canada,4.0,4.0,3.25,view,1.0,1.0,2.0,0.0,128,0.0,128,Clothing,210.45969943460057,0.2857142857142857
633,UK,4.0,4.0,3.5,view,0.0,1.0,2.0,1.0,128,1.0,128,Home,321.0394948582117,0.2857142857142857
634,India,5.0,5.0,5.0,view,1.0,1.0,2.0,1.0,128,0.0,128,Books,158.51627675495402,0.35714285714285715
635,India,6.0,6.0,2.6666666666666665,purchase,0.0,3.0,2.0,1.0,128,0.0,128,Electronics,263.5764541486921,0.42857142857142855
636,Germany,3.0,3.0,3.0,view,1.0,0.0,2.0,0.0,128,1.0,128,Books,237.48910455564024,0.21428571428571427
637,India,9.0,9.0,4.555555555555555,click,4.0,1.0,2.0,2.0,127,0.0,127,Home,219.17055005217804,0.6428571428571429
638,USA,6.0,6.0,2.6666666666666665,view,1.0,1.0,4.0,0.0,127,0.0,127,Books,284.2109539136575,0.42857142857142855
